name,2dumap1,2dumap2,3dumap1,3dumap2,3dumap3
GRB211211549,9.730136,7.602745,8.891269,6.905182,6.856043
GRB211211909,8.108786,6.3827887,8.360815,6.5018663,4.3887215
GRB211212394,9.165133,6.905574,8.725021,6.5828457,5.7708554
GRB211212532,10.460437,4.690524,9.679233,4.345204,5.3637576
GRB211216282,9.174711,1.9376688,9.123644,2.452511,3.9780233
GRB211216556,8.457958,3.9150474,9.259399,3.8713434,3.0123577
GRB211217295,7.6593738,6.807813,7.963873,6.848187,4.122353
GRB211219622,9.112722,7.1911354,8.862312,6.9233537,5.830677
GRB211219910,7.819588,5.881005,8.031155,5.9912868,4.5263944
GRB211221867,10.452549,4.6060467,9.509899,4.1771145,5.3812585
GRB211222768,3.3424432,3.8403645,3.2604942,3.8641307,4.828134
GRB211223350,9.370067,4.3782744,9.574766,4.4545555,4.200678
GRB211224980,3.4270942,4.0261245,3.3406842,3.9864821,4.684113
GRB211225014,9.410614,6.7856336,8.984084,6.4440956,5.8048577
GRB211229145,8.2922125,3.4016945,8.866783,3.6754727,3.3512404
GRB211229930,9.440958,7.779968,8.8441,7.436997,6.861761
GRB211231292,9.548964,3.485417,8.837182,3.1220555,4.7040634
GRB220101930,9.499746,2.7275677,9.867704,3.3478603,3.3199165
GRB220103877,10.179336,6.20528,9.06315,5.5363984,5.9944777
GRB220107615,8.581463,2.4017744,8.616846,2.633896,4.213058
GRB220107793,9.770087,7.1990185,8.902665,6.622421,6.44413
GRB220111807,10.022493,6.7711053,8.9956455,6.053289,6.286143
GRB220114168,7.896418,5.873098,8.124377,5.9707556,4.6360188
GRB220114585,6.3577275,7.419121,6.615115,7.450043,2.8468115
GRB220115709,10.471444,3.2844255,10.148292,3.853436,4.2455134
GRB220115943,9.097107,4.9319925,8.976853,5.027217,4.8502927
GRB220117199,9.071092,5.313649,8.745552,5.2746763,4.9587045
GRB220118764,9.351532,5.6331334,9.152846,5.5132008,5.044136
GRB220124074,10.234449,2.8701103,10.015243,3.4149675,3.942812
GRB220129873,7.901121,6.1554437,8.243995,6.263213,4.230931
GRB220130968,9.243878,5.050656,8.899469,4.955521,4.829198
GRB220131236,8.303896,3.2186623,8.895631,3.5891805,3.200771
GRB220209959,9.027232,2.0121932,9.186308,2.585271,3.2642078
GRB220210998,7.2332754,7.681166,7.5744424,7.6830707,3.5033286
GRB220211047,3.3422847,3.876062,3.257667,3.8861797,4.792668
GRB220211657,9.0045,2.6079655,8.943937,2.9684002,3.8692229
GRB220214002,10.063746,3.6589127,9.124991,3.2360833,5.0204053
GRB220219473,9.026363,7.8434105,8.718229,7.512434,6.3442783
GRB220222098,8.39385,8.013138,8.474185,7.8556466,5.8554335
GRB220222808,9.037104,6.030862,8.939074,5.926108,4.9036865
GRB220223094,8.001778,5.983817,8.180444,6.034186,4.463735
GRB220228438,8.1723585,6.800443,8.348304,6.826365,4.519379
GRB220304228,10.092112,3.8623478,9.054796,3.4619665,5.2980766
GRB220305481,7.6225724,5.4949994,7.888436,5.634836,4.2714267
GRB220305676,10.433373,3.3954277,9.8406105,3.496927,4.69667
GRB220306306,8.874553,7.018423,8.889192,6.907597,5.4090405
GRB220306761,9.06324,7.017866,8.929013,6.7929444,5.646855
GRB220308233,10.44712,3.4634445,10.018234,3.7163043,4.4192758
GRB220309253,8.532108,5.6303806,9.138295,5.903299,4.047861
GRB220310122,6.6397905,7.65598,6.9806447,7.6535053,2.9743793
GRB220310933,8.456205,6.0632563,8.61169,6.0283794,4.613054
GRB220311690,9.353109,4.911219,9.499073,4.940026,4.502422
GRB220314898,9.216308,2.2279673,9.199617,2.7327757,3.6564798
GRB220315101,6.615521,7.596202,6.87349,7.571862,3.0243883
GRB220316476,8.568743,4.478157,9.254111,4.7905874,3.5765293
GRB220317534,9.797658,3.8494282,9.523724,3.782681,4.50823
GRB220321282,8.09068,7.5553646,8.220911,7.4008913,4.612382
GRB220323507,3.265099,4.211061,3.2701473,4.238786,4.4585056
GRB220324110,10.525243,4.0957923,9.636967,3.755149,5.131454
GRB220325879,8.789149,5.7245927,9.42216,6.0310893,4.1871076
GRB220330520,2.8248684,3.3906872,3.0160253,3.5533223,5.3533425
GRB220401429,9.481937,3.2849505,8.832272,2.9677413,4.517386
GRB220401896,9.172762,4.984472,9.1787615,5.042805,4.590869
GRB220403424,7.329045,5.75336,7.7153573,5.866121,3.9823606
GRB220404741,8.63515,5.704432,9.275647,6.0134473,4.1450915
GRB220405258,9.854072,6.116435,9.235572,5.7124825,5.638118
GRB220407167,5.665334,6.128164,5.6686606,6.2517176,2.9661381
GRB220408240,8.85352,7.2526603,8.458503,7.0384574,5.620043
GRB220408311,8.955104,4.473758,8.947973,5.0212994,5.698046
GRB220411306,9.423181,6.8612823,9.032821,6.5065775,5.882111
GRB220412713,2.5834153,3.1334896,2.061764,2.0380921,7.411538
GRB220413167,2.5903485,2.938462,2.604161,2.7611396,6.400509
GRB220415645,9.085786,5.6977577,9.145918,5.6496673,4.7306724
GRB220417578,9.140691,5.926194,8.923603,5.867357,4.875538
GRB220418661,8.280227,7.2575436,8.3529215,7.1380987,4.7505155
GRB220418720,7.1596403,5.8392277,7.5811296,5.9504333,3.8469348
GRB220421346,8.802325,7.9530077,8.651728,7.6530457,6.1701646
GRB220424481,9.2401705,2.3425093,9.487322,2.8628798,3.253598
GRB220426285,9.580082,7.568913,8.878405,7.132089,6.660993
GRB220426299,10.194235,3.079188,9.794645,3.3434513,4.264166
GRB220430900,9.054508,5.7318025,9.059046,5.720275,4.7057986
GRB220501828,9.947749,4.8752756,9.920723,4.7017994,4.791222
GRB220507423,9.195224,7.9769073,8.735725,7.656943,6.824999
GRB220508939,9.881643,2.4540038,9.903452,3.0058742,3.596476
GRB220510147,2.4486644,2.8051622,1.9525493,1.8817741,7.5951166
GRB220511571,8.476723,8.03717,8.509309,7.839006,5.917221
GRB220512211,6.8147807,7.3712673,7.1821256,7.405724,3.174109
GRB220513865,4.6327825,5.6611466,4.9017677,5.9175014,2.9681945
GRB220514517,8.379739,3.8635905,8.9269085,4.2461987,3.4550464
GRB220516525,10.305151,3.983912,9.417493,3.6993527,4.9783926
GRB220518717,8.142343,6.679433,8.44772,6.7009463,4.354714
GRB220520876,7.7746887,6.469169,8.050497,6.5273147,4.253168
GRB220521972,6.773431,7.2001863,7.2116547,7.2629895,3.1488156
GRB220522110,8.724637,7.846441,8.61207,7.631004,6.043083
GRB220523175,9.213028,5.78709,8.909255,5.621148,4.930164
GRB220523558,9.658543,6.8858566,8.957825,6.40139,6.0983434
GRB220525008,9.66807,3.3209662,8.822366,2.7950037,4.8123665
GRB220527387,10.504839,5.9946084,8.986548,4.996291,6.1415486
GRB220528259,6.3353744,7.6095014,6.6125073,7.5799136,2.780329
GRB220530465,8.112476,5.815716,8.301533,5.855785,4.5996213
GRB220606025,9.518807,5.009618,9.56651,5.023979,4.636426
GRB220606044,5.0102787,6.0115247,5.183737,6.266555,2.7508461
GRB220608211,8.407629,7.833207,8.425026,7.7515345,5.7719417
GRB220608317,9.251858,2.2196136,9.339464,2.7575011,3.2385952
GRB220609063,8.5819025,6.001722,9.058484,6.188825,4.383137
GRB220610295,9.647874,5.3308005,9.220037,5.1902833,5.0383596
GRB220610906,3.1521077,3.5445511,3.089932,3.6672385,5.0386515
GRB220612013,10.467758,3.8400483,9.464968,3.4145503,5.0848613
GRB220613395,9.047538,5.3558216,9.501902,5.540163,4.397852
GRB220617673,9.9358015,3.915262,9.614935,3.9194777,4.6701775
GRB220617772,6.347815,7.5693502,6.6278057,7.5579386,2.7802253
GRB220618382,9.3727665,1.9627267,9.371124,2.5055304,3.6743517
GRB220618761,3.1794527,3.524472,3.131018,3.6507523,5.0426855
GRB220619207,9.316042,2.5231597,9.623563,3.0238426,3.1283286
GRB220620016,2.476408,2.811239,1.9651736,1.8905896,7.585444
GRB220620064,8.688503,5.808927,9.272375,6.102466,4.228236
GRB220620261,9.232346,3.9128392,9.411783,3.9567287,3.980626
GRB220622394,5.2709455,5.8603206,5.399009,6.0906367,2.991416
GRB220623649,7.466556,7.174262,7.649545,7.257131,3.9124718
GRB220624124,9.585461,3.6713333,8.827226,3.3710659,4.8454757
GRB220624316,7.037812,6.354317,7.438116,6.4857464,3.7706027
GRB220624431,8.85593,5.4437795,9.259239,5.623205,4.3500867
GRB220627890,8.039834,4.004548,8.254272,4.085109,3.8004377
GRB220627901,9.004847,2.5903444,8.990278,2.989671,3.8189127
GRB220702569,8.790808,5.631094,9.002273,5.803883,4.4379964
GRB220702842,9.649464,5.215286,9.720363,5.2188005,4.7846007
GRB220704575,9.773927,4.214421,9.870677,4.1630416,4.4207687
GRB220705282,8.103659,6.1876593,8.524106,6.2929263,4.03095
GRB220711279,3.038938,3.7546346,3.0934846,3.887892,4.8243794
GRB220711675,2.9015973,4.13793,3.0801795,4.278322,4.450288
GRB220711761,9.239797,4.5872126,9.397889,4.6584525,4.3093963
GRB220713691,9.712945,5.839058,9.148367,5.508248,5.35022
GRB220714582,9.468879,3.5190353,9.742273,3.8279617,3.9268222
GRB220715368,7.455014,6.7026258,8.224996,6.823282,3.6861932
GRB220715691,8.777404,3.8440485,9.216713,3.965242,3.5635386
GRB220715934,9.382513,4.9317603,9.799357,4.95345,4.3237553
GRB220721021,9.295487,5.6960015,9.145974,5.6761684,4.8919234
GRB220724457,9.623887,2.6149285,9.90201,3.2042687,3.3926196
GRB220724988,10.014832,3.740523,9.799628,3.8906083,4.534526
GRB220725244,3.013925,3.3255558,3.0393736,3.5346525,5.1623683
GRB220725563,3.2810962,3.7589269,3.2337341,3.8131766,4.8798823
GRB220726405,10.302749,5.2285357,9.595217,4.832495,5.4527197
GRB220727192,10.010537,6.3725133,9.029752,5.730501,5.983262
GRB220728681,2.4943354,2.8291209,1.9623913,1.889758,7.5856295
GRB220729429,5.8461556,6.8510914,6.0346246,6.9379735,2.7723112
GRB220730659,2.6297967,3.63417,2.6910882,3.4908144,5.4170485
GRB220803402,7.1123314,7.9703507,7.282404,7.9341025,3.2842796
GRB220804089,10.18099,5.0568004,9.6972065,4.8080297,5.199666
GRB220807581,9.506644,2.9240108,9.783719,3.584236,3.5590162
GRB220810969,10.18272,5.853969,9.267404,5.2578473,5.802171
GRB220820998,3.0144055,3.3515422,3.0293784,3.5439265,5.155822
GRB220821296,9.116935,2.0612159,9.0583105,2.5261295,3.9733322
GRB220823145,5.9096885,6.240434,5.8738837,6.33393,3.025886
GRB220823618,9.228773,5.376294,9.738143,5.6059217,4.40909
GRB220825082,9.190501,4.8976793,9.048555,4.975288,4.475636
GRB220826218,9.363448,5.537667,8.896923,5.4014935,4.9675846
GRB220826431,10.443066,5.075571,9.574055,4.6947546,5.5675125
GRB220827896,8.790815,5.535269,8.712816,5.4965763,4.7092695
GRB220829610,10.386923,6.2588425,8.994741,5.366259,6.22708
GRB220907587,7.8331523,7.0222745,8.1373625,7.0618277,4.1768475
GRB220909286,9.997968,6.1985965,9.177021,5.663877,5.856035
GRB220910242,10.114677,3.8450847,9.0154915,3.3588147,5.3146253
GRB220910627,4.9151745,5.675735,5.1597786,6.000799,3.010887
GRB220912035,9.417603,2.5726335,9.793656,3.1835473,3.1897445
GRB220912963,4.7841363,5.7627435,5.032932,6.0332885,2.9000134
GRB220915022,10.142862,3.521127,9.404178,3.2740576,4.783585
GRB220915218,10.088159,6.5679507,9.028932,5.820275,6.1743093
GRB220915400,10.039284,5.346989,9.766176,5.159944,5.159325
GRB220917614,7.32598,5.434871,7.6258426,5.5230575,4.11791
GRB220921462,9.395641,3.041942,8.780267,2.5913641,4.3933268
GRB220921473,9.004064,3.5955927,9.640745,3.9619813,3.331831
GRB220924906,8.420137,4.4369407,8.516205,4.521417,4.139121
GRB220925462,8.707937,3.3424485,9.360135,3.8527899,3.0107937
GRB220927234,10.303075,6.381965,8.971318,5.5406566,6.222644
GRB221004622,7.1832967,6.2366366,7.7566166,6.3827724,3.679833
GRB221005757,8.355491,5.693472,8.83903,5.841201,4.2235637
GRB221009553,7.661071,5.4910583,8.106425,5.6686616,4.8599653
GRB221013029,9.778019,5.835851,9.318888,5.5050383,5.444441
GRB221014021,6.3366003,6.29024,6.471309,6.4457636,3.1676347
GRB221016986,9.406163,6.3649826,9.149569,6.1724467,5.487962
GRB221018459,9.804896,4.7245836,9.694566,4.625999,4.6722627
GRB221020225,9.087641,2.3798602,9.053249,2.8262234,3.9367068
GRB221021388,7.999354,3.6963677,8.401422,3.984079,3.4382215
GRB221022612,2.5742805,3.2878952,2.6587055,3.3580887,5.5658016
GRB221022815,7.9152865,5.8355746,8.110417,5.9142413,4.544878
GRB221022955,8.81555,3.1328735,9.270749,3.6241355,2.953875
GRB221023862,9.583023,7.7813272,8.886965,7.4197335,6.999736
GRB221024542,9.142684,6.527683,8.703549,6.178729,5.3229475
GRB221025040,4.9281163,6.563331,5.120323,6.7019677,2.2466693
GRB221027173,9.694286,7.321514,8.943897,6.830748,6.5583987
GRB221029045,8.48832,8.090567,8.51302,7.8657556,5.9579678
GRB221103285,9.123398,2.7183309,9.056289,3.1053894,3.863973
GRB221107058,9.344346,3.3409114,8.715553,2.9745827,4.5039344
GRB221108472,9.7795925,5.055007,9.730572,4.99111,4.8230696
GRB221110619,10.055702,2.43668,9.953963,2.9930227,3.7495458
GRB221112263,8.769806,6.4563146,8.994289,6.431043,4.9255366
GRB221115018,8.267422,3.26301,8.641904,3.474157,3.5756896
GRB221118575,9.968451,5.177768,9.433261,4.9383006,5.138909
GRB221119627,10.556707,5.5242667,9.051235,4.6876173,6.019915
GRB221120895,6.328771,7.242588,6.5184336,7.2791862,2.8741882
GRB221121274,7.6151876,3.685706,8.148355,3.690103,4.0152555
GRB221126547,9.541914,7.335457,8.928168,6.928791,6.4247465
GRB221127352,3.8310454,4.7437835,3.9589128,4.876302,3.9229584
GRB221201517,9.990791,3.6017032,9.0631695,3.1181524,5.040691
GRB221202904,9.081788,2.044832,9.19749,2.5908105,3.3381393
GRB221203537,9.263718,7.3851237,8.874295,7.078671,6.286838
GRB221203886,9.348574,6.0631447,8.662894,5.7355447,5.158717
GRB221205022,8.907369,5.1447673,9.553862,5.364586,4.1485324
GRB221206464,8.678262,2.0220492,8.723406,2.4082258,4.092011
GRB221206516,9.525783,7.5665703,8.855235,7.177648,6.670847
GRB221206586,4.7403197,6.288389,4.9771113,6.4662986,2.3763547
GRB221209243,10.315215,6.36579,9.006532,5.5181804,6.2347608
GRB221209877,8.066085,6.77303,8.652269,6.8389125,4.140871
GRB221210108,6.991485,7.448954,7.467196,7.465194,3.2511067
GRB221211274,7.135167,7.440447,7.434438,7.4749937,3.4928515
GRB221212278,8.631266,5.695839,9.183918,5.991775,4.228073
GRB221215177,8.931769,4.9843493,8.808466,5.0555415,4.5324597
GRB221215673,8.121519,6.459463,8.37223,6.5208397,4.452223
GRB221216473,10.252276,3.6124294,9.773887,3.677507,4.4583917
GRB221221915,4.5879016,5.681835,4.8355117,5.9472213,2.9332707
GRB221221944,8.601046,7.6455235,8.661461,7.3965683,5.7860403
GRB221223997,3.409579,4.0262456,3.3323073,3.9941888,4.6759663
GRB221226698,10.563555,4.6575212,9.254333,4.2016,5.5988493
GRB221226945,7.36735,7.4367056,7.56726,7.4177756,3.5862203
GRB221228204,8.925269,3.4330485,9.651905,3.693166,3.2075524
GRB221231907,4.7177505,6.3493037,4.9342203,6.552733,2.243877
GRB230101095,9.463019,3.1265988,9.632212,3.4540627,3.8341227
GRB230102015,2.7824972,4.014276,2.9976878,4.226932,4.5091286
GRB230110649,8.609299,7.959874,8.523539,7.778902,6.0494633
GRB230111797,8.189198,6.4893084,8.413017,6.5956497,4.4601154
GRB230112342,7.292951,5.5459166,7.6348166,5.6537004,4.0702624
GRB230112829,5.79437,6.125634,5.77174,6.2436957,3.0066707
GRB230114708,10.473453,3.5108116,9.933487,3.7271633,4.695738
GRB230116205,9.554609,5.9204493,9.377957,5.791495,5.217847
GRB230116374,2.6596234,3.420373,2.7195158,3.4370594,5.4622025
GRB230116575,8.925679,3.9191604,9.263755,4.1859703,3.6580043
GRB230117211,10.471406,4.24208,9.558432,3.8520436,5.139456
GRB230118996,9.156177,6.0725784,9.3965025,6.055259,4.866365
GRB230119558,8.74374,3.9639628,8.884942,3.9965136,3.9472306
GRB230124638,9.86815,4.430726,9.1327505,4.2205477,5.0375304
GRB230126764,9.263962,4.218003,9.4562,4.2960224,4.117688
GRB230128950,8.417229,3.9784076,8.38416,3.8642454,4.0855317
GRB230129246,8.363763,3.5057442,9.086822,3.9655607,3.1232374
GRB230129254,5.3852067,6.5043626,5.503584,6.637174,2.7283118
GRB230129542,9.0684,4.7868667,8.909703,4.8247623,4.6281114
GRB230130204,6.10517,6.4435935,6.095738,6.503138,3.0168707
GRB230201060,8.489094,5.8037004,8.518211,5.779338,4.7509704
GRB230201236,5.186985,6.4833317,5.348811,6.6369185,2.4334905
GRB230201831,9.196959,4.159533,9.241955,4.153863,4.1730065
GRB230204130,3.3228374,3.7401752,3.2447267,3.788253,4.889417
GRB230204906,8.173602,5.4780498,8.368515,5.623126,5.073406
GRB230207021,9.059448,5.378838,9.470512,5.5788083,4.4247847
GRB230209939,8.472161,8.074087,8.5120535,7.8545856,5.9524693
GRB230210260,9.251521,5.2423124,9.7681875,5.441975,4.422086
GRB230215612,9.15487,4.524705,9.125316,4.5463963,4.380648
GRB230217912,7.9487343,5.239534,8.125724,5.275445,4.520623
GRB230220892,9.51142,4.5960064,9.736028,4.5910487,4.3987026
GRB230222404,8.497425,5.1904345,8.767344,5.3994765,4.2111754
GRB230225460,8.410463,5.862833,8.530218,5.9291444,4.6949644
GRB230225618,8.781872,5.349959,9.119197,5.482102,4.365968
GRB230227432,9.461925,4.957548,9.517489,4.9877753,4.579388
GRB230228244,6.8909664,6.811774,7.3723254,6.9294877,3.5236623
GRB230301278,9.376738,4.797184,9.552529,4.8468437,4.4444213
GRB230301687,6.4470506,6.8183384,6.608439,6.94604,2.9874804
GRB230304265,10.197939,4.039354,9.034565,3.6598523,5.43913
GRB230304608,7.7068176,7.962299,7.5299044,7.940724,3.8312345
GRB230304624,8.726857,2.499021,8.792914,2.7085128,4.2685943
GRB230304918,9.094737,6.8888235,9.044986,6.666368,5.527099
GRB230305052,8.0392275,5.360088,8.4828615,5.625616,3.9813364
GRB230305570,9.853225,6.0906243,9.29049,5.684015,5.6599007
GRB230306673,2.4848244,2.8248916,1.9481679,1.8807731,7.593049
GRB230307656,9.540153,7.863476,8.861859,7.4885106,7.0614467
GRB230308564,6.2540426,7.6380143,6.499606,7.606018,2.7039523
GRB230310031,8.662228,5.4881,9.14925,5.779451,4.084586
GRB230312812,8.7950735,6.473549,8.7412615,6.3549957,5.015017
GRB230313485,9.757637,6.7809744,9.013861,6.248822,6.0700536
GRB230314119,8.657659,4.3924546,8.953886,4.880695,4.251092
GRB230316546,10.225492,4.919286,9.632261,4.646247,5.2201943
GRB230320150,5.9667106,5.8568497,6.2589016,5.8436685,2.8089674
GRB230320884,9.338725,6.7995534,8.952102,6.495168,5.7646313
GRB230320949,4.5968075,5.4963074,4.439412,5.2848206,3.5649915
GRB230321100,9.768422,6.842142,9.043614,6.3143,6.1281404
GRB230321182,9.740786,3.5862916,8.872768,3.1947598,4.9216022
GRB230322873,9.232282,2.7523236,9.6067915,3.3482394,3.2239773
GRB230328582,8.560418,3.6941068,9.032683,4.027808,3.507781
GRB230328621,9.61352,7.512691,8.8952675,7.0758977,6.6545844
GRB230330018,10.015062,4.969241,9.8887825,4.7771497,4.928022
GRB230330191,9.366205,2.5706422,9.661298,3.1281362,3.2187698
GRB230402314,8.758683,7.1741095,8.767702,7.1173286,5.5647383
GRB230404958,9.294904,2.7775776,9.723017,3.4287374,3.1997738
GRB230405627,9.644986,2.1089222,9.597449,2.6717875,3.4627826
GRB230405832,9.487999,7.9075923,8.830337,7.536606,7.017565
GRB230408442,7.648672,6.9332848,8.060109,7.068096,3.9742155
GRB230409033,8.71972,6.906725,8.772217,6.704334,5.2547684
GRB230409626,8.565924,2.0456843,8.624891,2.3965878,4.049137
GRB230409936,10.040793,2.700332,9.909408,3.2251654,3.8641014
GRB230410476,8.00892,2.676104,8.708029,3.068846,2.928782
GRB230414334,2.6204422,3.3688626,2.696135,3.4233,5.4842477
GRB230415474,3.255247,3.678534,3.161267,3.753414,4.9360814
GRB230415867,9.406823,2.5690334,9.731142,3.1353662,3.2350664
GRB230418883,4.688532,6.3375363,4.905791,6.5104795,2.2674882
GRB230419568,3.149245,3.6365342,3.1090434,3.7443647,4.9632277
GRB230421405,7.829246,6.785545,8.221597,6.8848257,4.1155276
GRB230425230,2.4204407,2.780683,1.921016,1.8480722,7.629824
GRB230426853,8.500414,2.1479115,8.569428,2.4283006,3.8999202
GRB230428381,7.9605737,6.111172,8.166051,6.2127857,4.451938
GRB230430196,9.024347,5.876135,9.497679,6.012604,4.569772
GRB230430325,4.874117,6.4924808,5.0683236,6.642494,2.2465343
GRB230430368,8.46295,3.7111697,8.554759,3.7752905,3.7203999
GRB230503847,8.202006,4.1318064,8.4283695,4.2159066,3.8366282
GRB230506214,8.971784,1.9482616,9.011753,2.412091,3.6258156
GRB230506531,2.8070805,3.6639895,2.8675458,3.7712915,5.034691
GRB230506715,10.228284,3.0302858,9.50225,2.8753204,4.492625
GRB230510503,8.543957,5.3314724,8.626601,5.319457,4.695712
GRB230510890,9.0231695,2.61652,9.361153,3.0829241,3.1508605
GRB230511145,9.219903,3.3704865,9.186118,3.5167947,3.948984
GRB230511469,9.29454,5.436321,9.483205,5.507791,4.7041373
GRB230511548,8.544869,3.0761719,8.495315,3.981004,4.009918
GRB230511945,4.9938903,5.834412,5.2137995,6.132956,2.9401462
GRB230512269,9.355806,7.91521,8.780883,7.5864186,6.9143453
GRB230513929,7.017994,7.0622463,7.481951,7.1433153,3.4558396
GRB230514996,8.585994,6.5660005,8.232692,6.141187,5.0161324
GRB230516743,10.297839,4.7992177,9.913609,4.49337,5.003644
GRB230517462,8.063824,3.0115921,8.691131,3.5056825,3.0114298
GRB230518951,3.3189545,4.1141467,3.3104682,4.1083426,4.581542
GRB230521211,3.2706103,3.6023023,3.2609322,3.694464,5.2519226
GRB230523474,9.323887,5.2659283,9.497785,5.3201275,4.564797
GRB230524239,9.003248,2.3774502,9.080751,2.8559356,3.6116939
GRB230524255,9.74507,2.5604215,9.8249035,3.100037,3.588306
GRB230524357,9.432502,6.39844,8.906488,6.0185237,5.512769
GRB230525449,2.4911895,2.9049904,2.0264874,2.0236585,7.418262
GRB230527290,8.675897,4.5196357,8.677608,4.496333,4.343261
GRB230529330,8.728873,3.5835276,9.294743,4.0234137,3.3465247
GRB230603525,10.0532255,3.4217036,9.497937,3.3870509,4.5609665
GRB230606010,8.796417,6.2016377,8.943261,6.17777,4.8440313
GRB230608468,9.175702,5.8955507,9.194964,5.8512354,4.8764777
GRB230613373,10.370257,3.7168992,9.513,3.4187036,4.945837
GRB230614009,10.228304,4.220025,9.514836,3.935562,5.001564
GRB230614385,9.235055,6.685023,9.077199,6.470052,5.5565643
GRB230614424,9.387988,7.7866974,8.813326,7.4220853,6.7418876
GRB230617926,7.5687385,4.747217,7.9320054,4.9953628,3.532097
GRB230618227,9.848033,4.370035,9.453347,4.330646,4.709324
GRB230621990,9.36266,3.9121027,9.513647,4.1401215,4.007463
GRB230625767,9.938181,2.6673973,9.860172,3.1520061,3.779474
GRB230626604,8.459056,2.5910318,8.465083,2.827646,3.9638436
GRB230628067,9.482486,2.6095216,9.68516,3.136561,3.4677606
GRB230628233,4.305226,4.7056003,4.3977656,4.8846035,4.0787263
GRB230628734,9.314064,2.6725311,9.688326,3.2455063,3.1689856
GRB230628849,9.759913,3.6545162,9.254708,3.530246,4.6202326
GRB230701025,9.570665,3.2796593,9.7519,3.6786587,3.7837517
GRB230701948,7.0412807,7.733379,7.2545147,7.7046165,3.336368
GRB230702527,7.5586333,7.917457,7.712445,7.856999,4.0466895
GRB230703954,9.928072,5.0397706,9.443062,4.844268,5.0876703
GRB230704821,8.842071,6.0835986,8.675123,5.9229383,4.9240694
GRB230707141,8.862325,4.80384,9.146903,4.997723,4.1315823
GRB230707782,8.52292,3.2161849,8.734777,3.4452834,3.6549482
GRB230709706,9.413575,7.34805,8.886214,6.957603,6.2838316
GRB230709735,3.4807718,4.7996035,3.69375,4.9978423,3.7608633
GRB230709902,7.4107537,6.675487,7.836557,6.756234,3.7459576
GRB230710826,9.688184,4.906523,9.473518,4.839204,4.7915993
GRB230712027,4.4912205,4.7955613,4.6114483,4.9427285,4.0547924
GRB230712868,8.696219,6.37584,8.722701,6.2987056,4.885928
GRB230713999,8.30292,4.6203923,8.339588,4.634953,4.190304
GRB230715072,7.383557,6.5545793,7.8878117,6.6822586,3.7970605
GRB230715190,8.179132,4.228925,8.309877,4.2804084,3.9567027
GRB230717117,9.842845,5.3083606,9.395468,5.1008105,5.1153793
GRB230718188,9.540056,5.293178,9.143241,5.1768966,4.9416656
GRB230723194,5.3779664,6.5823903,5.5659003,6.715109,2.578646
GRB230723488,9.117003,6.633399,8.766501,6.3433647,5.467772
GRB230724049,3.8463721,4.364842,3.8064363,4.2117476,4.9402857
GRB230725439,4.3152924,5.7010255,4.4998565,5.8567114,3.0009484
GRB230727460,9.209623,6.1587176,9.145838,6.02408,5.1645646
GRB230728118,9.117071,6.5171475,9.091881,6.3907394,5.275753
GRB230728560,9.203139,5.5223722,9.238756,5.516706,4.698257
GRB230729294,6.5763683,5.9965525,6.770298,6.1267924,3.6565757
GRB230731986,8.368602,6.18727,8.66895,6.229989,4.4260707
GRB230802285,10.247318,3.6665423,9.595399,3.5475063,4.728626
GRB230802999,7.5874925,6.9067445,7.867074,6.9629364,4.0557985
GRB230803061,8.338737,7.7724195,8.448882,7.5921993,5.4738226
GRB230803642,10.244077,3.7060485,9.867338,3.9118586,4.54002
GRB230803977,10.234576,4.481395,9.825116,4.3384886,4.9383554
GRB230804277,7.6366673,6.5369935,8.178767,6.696667,3.7144914
GRB230805303,8.002726,5.91497,8.17456,5.962061,4.396376
GRB230805475,5.236109,5.621325,5.4371786,5.825971,3.2329586
GRB230805684,2.9956198,3.553542,2.9501903,3.5689178,5.2309136
GRB230806168,6.649758,6.058748,6.9152923,6.1619616,3.3687828
GRB230806217,8.697674,7.6634545,8.62783,7.453308,5.811896
GRB230807934,8.977965,3.7794294,9.386227,4.117319,3.553429
GRB230808451,8.581361,3.0806665,9.151817,3.5653117,3.0395663
GRB230808699,9.521607,2.3590615,9.2948,2.6956418,4.037074
GRB230811385,9.764035,6.180984,9.228711,5.793223,5.6356835
GRB230812395,9.467057,5.3266625,9.456862,5.280636,4.796846
GRB230812790,7.338022,7.709025,7.513021,7.6691675,3.827865
GRB230814788,8.178494,4.3227324,8.651118,4.5555654,3.5926285
GRB230815451,8.904993,7.567276,8.719622,7.3126454,5.970232
GRB230817502,9.526455,3.4005826,8.902665,3.14565,4.6380115
GRB230818977,9.491848,7.3076267,8.885594,6.8978195,6.4134808
GRB230822992,7.532794,6.391783,7.8530383,6.515466,4.06389
GRB230826814,9.669642,2.446104,9.393066,2.7055118,4.0235825
GRB230827256,8.235752,6.7226276,8.175352,6.5937133,4.4900246
GRB230827762,9.122373,3.3906515,9.40875,3.7356956,3.589716
GRB230830792,8.272674,6.5345325,8.401095,6.5242863,4.655448
GRB230902615,6.3880982,6.7659936,6.6470237,6.845535,3.1321034
GRB230903440,9.383609,2.9255233,9.475843,3.3471706,3.7564864
GRB230903724,7.7307906,6.394784,7.9834323,6.483818,4.2091203
GRB230904347,2.5476334,2.901561,2.097071,2.0870898,7.3128223
GRB230904853,7.87413,7.0660734,8.111442,7.0845566,4.2982225
